rowid,suburb_name,state,postcode,candidate_ssc,score,norm_key,matched_canonical_key
44437,BUCKLEY SWAMP,NSW,,20451,76,BUCKLEY SWAMP|NSW,BUCKLEY SWAMP|VIC
44439,BYADUK,NSW,,10898,76,BYADUK|NSW,BYANGUM|NSW
44439,BYADUK,NSW,,10171,74,BYADUK|NSW,BADJA|NSW
44439,BYADUK,NSW,,10459,74,BYADUK|NSW,BINYA|NSW
44445,MORGIANA,NSW,,10613,80,MORGIANA|NSW,BOORGANNA|NSW
44445,MORGIANA,NSW,,12999,78,MORGIANA|NSW,MARINNA|NSW
44445,MORGIANA,NSW,,13190,78,MORGIANA|NSW,MIRANDA|NSW
44447,MOUNT NAPIER,NSW,,22177,81,MOUNT NAPIER|NSW,MOUNT NAPIER|VIC
44447,MOUNT NAPIER,NSW,,13481,77,MOUNT NAPIER|NSW,NAPIER LANE|NSW
44447,MOUNT NAPIER,NSW,,13420,72,MOUNT NAPIER|NSW,MUNNI|NSW
44449,STRATHKELLAR,NSW,,14422,84,STRATHKELLAR|NSW,STRATHCEDAR|NSW
44449,STRATHKELLAR,NSW,,15557,79,STRATHKELLAR|NSW,YATHELLA|NSW
44449,STRATHKELLAR,NSW,,14425,77,STRATHKELLAR|NSW,STRATHFIELD|NSW
44455,WANNON,NSW,,14186,80,WANNON|NSW,SANDON|NSW
44455,WANNON,NSW,,15126,80,WANNON|NSW,WAMOON|NSW
44455,WANNON,NSW,,15212,80,WANNON|NSW,WATTON|NSW
44457,WARRAYURE,NSW,,15169,80,WARRAYURE|NSW,WARRAWEE|NSW
44457,WARRAYURE,NSW,,15378,79,WARRAYURE|NSW,WIRRADGURIE|NSW
44457,WARRAYURE,NSW,,15164,78,WARRAYURE|NSW,WARRAH|NSW
44459,YATCHAW,NSW,,15557,78,YATCHAW|NSW,YATHELLA|NSW
44459,YATCHAW,NSW,,14709,76,YATCHAW|NSW,TATHAM|NSW
44459,YATCHAW,NSW,,14710,76,YATCHAW|NSW,TATHRA|NSW
44461,YULECART,NSW,,23533,75,YULECART|NSW,YULECART|VIC
44461,YULECART,NSW,,15589,73,YULECART|NSW,YULUMA|NSW
44461,YULECART,NSW,,13659,70,YULECART|NSW,NULLICA|NSW
44463,BRANXHOLME,NSW,,60073,81,BRANXHOLME|NSW,BRANXHOLM|TAS
44463,BRANXHOLME,NSW,,20392,79,BRANXHOLME|NSW,BRANXHOLME|VIC
44463,BRANXHOLME,NSW,,10678,77,BRANXHOLME|NSW,BRANXTON|NSW
44465,GRASSDALE,NSW,,11481,80,GRASSDALE|NSW,DAYSDALE|NSW
44465,GRASSDALE,NSW,,12740,80,GRASSDALE|NSW,LANSDALE|NSW
44465,GRASSDALE,NSW,,13506,80,GRASSDALE|NSW,NASHDALE|NSW
44467,BREAKAWAY CREEK,NSW,,10686,84,BREAKAWAY CREEK|NSW,BREAKFAST CREEK|NSW
44467,BREAKAWAY CREEK,NSW,,20396,84,BREAKAWAY CREEK|NSW,BREAKAWAY CREEK|VIC
44467,BREAKAWAY CREEK,NSW,,10683,82,BREAKAWAY CREEK|NSW,BRAYS CREEK|NSW
44471,HOTSPUR,NSW,,11095,75,HOTSPUR|NSW,CHATSBURY|NSW
44471,HOTSPUR,NSW,,21450,73,HOTSPUR|NSW,HOTSPUR|VIC
44471,HOTSPUR,NSW,,10002,72,HOTSPUR|NSW,ABBOTSBURY|NSW
44473,LAKE CONDAH,NSW,,12707,84,LAKE CONDAH|NSW,LAKE CONJOLA|NSW
44473,LAKE CONDAH,NSW,,12708,83,LAKE CONDAH|NSW,LAKE COWAL|NSW
44473,LAKE CONDAH,NSW,,11309,81,LAKE CONDAH|NSW,CORNDALE|NSW
44475,WALLACEDALE,NSW,,15096,81,WALLACEDALE|NSW,WALLACIA|NSW
44475,WALLACEDALE,NSW,,23202,80,WALLACEDALE|NSW,WALLACEDALE|VIC
44475,WALLACEDALE,NSW,,15092,76,WALLACEDALE|NSW,WALLABADAH|NSW
44477,BESSIEBELLE,NSW,,20282,80,BESSIEBELLE|NSW,BESSIEBELLE|VIC
44477,BESSIEBELLE,NSW,,10372,79,BESSIEBELLE|NSW,BENSVILLE|NSW
44477,BESSIEBELLE,NSW,,10280,71,BESSIEBELLE|NSW,BASS HILL|NSW
44481,DRIK DRIK,NSW,,20944,77,DRIK DRIK|NSW,DRIK DRIK|VIC
44481,DRIK DRIK,NSW,,10705,69,DRIK DRIK|NSW,BRIL BRIL|NSW
44481,DRIK DRIK,NSW,,11570,69,DRIK DRIK|NSW,DRY CREEK|NSW
44483,DRUMBORG,NSW,,11603,78,DRUMBORG|NSW,DUNMORE|NSW
44483,DRUMBORG,NSW,,11406,76,DRUMBORG|NSW,CUMBO|NSW
44483,DRUMBORG,NSW,,11572,76,DRUMBORG|NSW,DUBBO|NSW
44487,HEYWOOD,NSW,,12225,82,HEYWOOD|NSW,HANWOOD|NSW
44487,HEYWOOD,NSW,,12242,82,HEYWOOD|NSW,HARWOOD|NSW
44487,HEYWOOD,NSW,,12923,82,HEYWOOD|NSW,LYNWOOD|NSW
44491,LYONS,NSW,,12880,82,LYONS|NSW,LORN|NSW
44491,LYONS,NSW,,70221,82,LYONS|NSW,LYONS|NT
44491,LYONS,NSW,,11204,80,LYONS|NSW,COLYTON|NSW
44495,MUMBANNAR,NSW,,12966,82,MUMBANNAR|NSW,MANAR|NSW
44495,MUMBANNAR,NSW,,12967,78,MUMBANNAR|NSW,MANARA|NSW
44495,MUMBANNAR,NSW,,11403,77,MUMBANNAR|NSW,CUMBANDRY|NSW
44497,MYAMYN,NSW,,12990,76,MYAMYN|NSW,MANYANA|NSW
44497,MYAMYN,NSW,,13056,76,MYAMYN|NSW,MAYRUNG|NSW
44497,MYAMYN,NSW,,13125,76,MYAMYN|NSW,MIAMLEY|NSW
44499,WINNAP,NSW,,15370,80,WINNAP|NSW,WINGEN|NSW
44499,WINNAP,NSW,,15375,80,WINNAP|NSW,WINTON|NSW
44499,WINNAP,NSW,,15324,78,WINNAP|NSW,WILCANNIA|NSW
44501,ALLESTREE,NSW,,12961,78,ALLESTREE|NSW,MALLEE|NSW
44501,ALLESTREE,NSW,,10340,77,ALLESTREE|NSW,BELLTREES|NSW
44501,ALLESTREE,NSW,,20032,77,ALLESTREE|NSW,ALLESTREE|VIC
44506,CASHMORE,NSW,,11131,83,CASHMORE|NSW,CLAYMORE|NSW
44506,CASHMORE,NSW,,11424,80,CASHMORE|NSW,CURRAMORE|NSW
44506,CASHMORE,NSW,,10120,78,CASHMORE|NSW,ASHFORD|NSW
44508,DUTTON WAY,NSW,,20980,79,DUTTON WAY|NSW,DUTTON WAY|VIC
44508,DUTTON WAY,NSW,,40458,78,DUTTON WAY|NSW,DUTTON|SA
44508,DUTTON WAY,NSW,,40459,71,DUTTON WAY|NSW,DUTTON EAST|SA
44510,GORAE,NSW,,11894,84,GORAE|NSW,GALORE|NSW
44510,GORAE,NSW,,12018,84,GORAE|NSW,GOARRA|NSW
44510,GORAE,NSW,,12074,84,GORAE|NSW,GOWRIE|NSW
44516,MOUNT RICHMOND,NSW,,13612,83,MOUNT RICHMOND|NSW,NORTH RICHMOND|NSW
44516,MOUNT RICHMOND,NSW,,13353,81,MOUNT RICHMOND|NSW,MOUNT PRITCHARD|NSW
44516,MOUNT RICHMOND,NSW,,14053,80,MOUNT RICHMOND|NSW,RICHMOND|NSW
44520,PORTLAND NORTH,NSW,,12907,83,PORTLAND NORTH|NSW,LOWER PORTLAND|NSW
44520,PORTLAND NORTH,NSW,,13920,80,PORTLAND NORTH|NSW,PORTLAND|NSW
44520,PORTLAND NORTH,NSW,,22526,78,PORTLAND NORTH|NSW,PORTLAND NORTH|VIC
44522,PORTLAND WEST,NSW,,13920,83,PORTLAND WEST|NSW,PORTLAND|NSW
44522,PORTLAND WEST,NSW,,13693,76,PORTLAND WEST|NSW,OATLANDS|NSW
44522,PORTLAND WEST,NSW,,22527,76,PORTLAND WEST|NSW,PORTLAND WEST|VIC
44524,DIGBY,NSW,,13149,78,DIGBY|NSW,MILBY|NSW
44524,DIGBY,NSW,,12383,76,DIGBY|NSW,INGEBYRA|NSW
44524,DIGBY,NSW,,10090,74,DIGBY|NSW,ARDING|NSW
44528,TAHARA WEST,NSW,,14699,83,TAHARA WEST|NSW,TAREE WEST|NSW
44528,TAHARA WEST,NSW,,15144,77,TAHARA WEST|NSW,WARATAH WEST|NSW
44528,TAHARA WEST,NSW,,15274,75,TAHARA WEST|NSW,WEST TAMWORTH|NSW
44533,HEATH FIELD,NSW,,21386,80,HEATH FIELD|NSW,HEATH FIELD|VIC
44533,HEATH FIELD,NSW,,11822,73,HEATH FIELD|NSW,FINGAL HEAD|NSW
44533,HEATH FIELD,NSW,,13053,73,HEATH FIELD|NSW,MAYFIELD NORTH|NSW
44537,BAHGALLAH,NSW,,10368,80,BAHGALLAH|NSW,BENGALLA|NSW
44537,BAHGALLAH,NSW,,10184,78,BAHGALLAH|NSW,BALALA|NSW
44537,BAHGALLAH,NSW,,10194,77,BAHGALLAH|NSW,BALGOWLAH|NSW
44539,BRIMBOAL,NSW,,10242,83,BRIMBOAL|NSW,BARAIMAL|NSW
44539,BRIMBOAL,NSW,,10628,80,BRIMBOAL|NSW,BORAMBOLA|NSW
44539,BRIMBOAL,NSW,,10351,78,BRIMBOAL|NSW,BEMBOKA|NSW
44541,CARAPOOK,NSW,,11012,82,CARAPOOK|NSW,CAROOL|NSW
44541,CARAPOOK,NSW,,10083,78,CARAPOOK|NSW,ARAKOON|NSW
44541,CARAPOOK,NSW,,11013,78,CARAPOOK|NSW,CAROONA|NSW
44543,CHETWYND,NSW,,12275,76,CHETWYND|NSW,HENTY|NSW
44543,CHETWYND,NSW,,20655,75,CHETWYND|NSW,CHETWYND|VIC
44543,CHETWYND,NSW,,11086,74,CHETWYND|NSW,CHARLESTOWN|NSW
44545,DERGHOLM,NSW,,11672,76,DERGHOLM|NSW,EDROM|NSW
44545,DERGHOLM,NSW,,11722,75,DERGHOLM|NSW,ERIGOLIA|NSW
44545,DERGHOLM,NSW,,20893,75,DERGHOLM|NSW,DERGHOLM|VIC
44547,DORODONG,NSW,,12634,83,DORODONG|NSW,KOLODONG|NSW
44547,DORODONG,NSW,,12057,82,DORODONG|NSW,GORDON|NSW
44547,DORODONG,NSW,,10614,80,DORODONG|NSW,BOOROLONG|NSW
44549,DUNROBIN,NSW,,11605,82,DUNROBIN|NSW,DUNOON|NSW
44549,DUNROBIN,NSW,,11614,82,DUNROBIN|NSW,DUROBY|NSW
44549,DUNROBIN,NSW,,11595,81,DUNROBIN|NSW,DUNDURRABIN|NSW
44554,LAKE MUNDI,NSW,,21729,79,LAKE MUNDI|NSW,LAKE MUNDI|VIC
44554,LAKE MUNDI,NSW,,12716,77,LAKE MUNDI|NSW,LAKE MUNMORAH|NSW
44554,LAKE MUNDI,NSW,,50937,77,LAKE MUNDI|NSW,LAKE MUIR|WA
44558,MUNTHAM,NSW,,13037,82,MUNTHAM|NSW,MATCHAM|NSW
44558,MUNTHAM,NSW,,13453,82,MUNTHAM|NSW,MUTTAMA|NSW
44558,MUNTHAM,NSW,,13410,78,MUNTHAM|NSW,MUNDAMIA|NSW
44560,NANGEELA,NSW,,13564,83,NANGEELA|NSW,NIANGALA|NSW
44560,NANGEELA,NSW,,13471,82,NANGEELA|NSW,NADGEE|NSW
44560,NANGEELA,NSW,,10358,78,NANGEELA|NSW,BENANEE|NSW
44562,POOLAIJELO,NSW,,13912,74,POOLAIJELO|NSW,POONCARIE|NSW
44562,POOLAIJELO,NSW,,14861,74,POOLAIJELO|NSW,TOOLIJOOA|NSW
44562,POOLAIJELO,NSW,,15449,74,POOLAIJELO|NSW,WOOLGARLO|NSW
44566,SANDFORD,NSW,,14186,82,SANDFORD|NSW,SANDON|NSW
44566,SANDFORD,NSW,,14237,80,SANDFORD|NSW,SHADFORTH|NSW
44566,SANDFORD,NSW,,14421,80,SANDFORD|NSW,STRATFORD|NSW
44568,STRATHDOWNIE,NSW,,14423,80,STRATHDOWNIE|NSW,STRATHEDEN|NSW
44568,STRATHDOWNIE,NSW,,14425,77,STRATHDOWNIE|NSW,STRATHFIELD|NSW
44568,STRATHDOWNIE,NSW,,22871,75,STRATHDOWNIE|NSW,STRATHDOWNIE|VIC
44570,WANDO BRIDGE,NSW,,23224,81,WANDO BRIDGE|NSW,WANDO BRIDGE|VIC
44570,WANDO BRIDGE,NSW,,13818,76,WANDO BRIDGE|NSW,PAYTENS BRIDGE|NSW
44570,WANDO BRIDGE,NSW,,10946,71,WANDO BRIDGE|NSW,CAMBRIDGE PARK|NSW
44572,WANDO VALE,NSW,,15147,81,WANDO VALE|NSW,WARDROP VALLEY|NSW
44572,WANDO VALE,NSW,,15390,77,WANDO VALE|NSW,WOLGAN VALLEY|NSW
44572,WANDO VALE,NSW,,15343,76,WANDO VALE|NSW,WILLOW VALE|NSW
44578,CAVENDISH,NSW,,11346,78,CAVENDISH|NSW,CRAVEN|NSW
44578,CAVENDISH,NSW,,11077,77,CAVENDISH|NSW,CHAELUNDI|NSW
44578,CAVENDISH,NSW,,20628,77,CAVENDISH|NSW,CAVENDISH|VIC
44580,GLENISLA,NSW,,11993,80,GLENISLA|NSW,GLENFIELD|NSW
44580,GLENISLA,NSW,,11990,78,GLENISLA|NSW,GLENELG|NSW
44580,GLENISLA,NSW,,12008,78,GLENISLA|NSW,GLENROI|NSW
44586,WOOHLPOOER,NSW,,15459,79,WOOHLPOOER|NSW,WOOLOOWARE|NSW
44586,WOOHLPOOER,NSW,,23429,79,WOOHLPOOER|NSW,WOOHLPOOER|VIC
44586,WOOHLPOOER,NSW,,15458,77,WOOHLPOOER|NSW,WOOLOOMA|NSW
44590,CLOVER FLAT,NSW,,11332,81,CLOVER FLAT|NSW,COW FLAT|NSW
44590,CLOVER FLAT,NSW,,11410,80,CLOVER FLAT|NSW,CUNDLE FLAT|NSW
44590,CLOVER FLAT,NSW,,20688,80,CLOVER FLAT|NSW,CLOVER FLAT|VIC
44594,COOJAR,NSW,,11160,84,COOJAR|NSW,COBAR|NSW
44594,COOJAR,NSW,,11237,84,COOJAR|NSW,COOBA|NSW
44594,COOJAR,NSW,,11262,84,COOJAR|NSW,COOMA|NSW
44598,GRINGEGALGONA,NSW,,21325,82,GRINGEGALGONA|NSW,GRINGEGALGONA|VIC
44598,GRINGEGALGONA,NSW,,12030,73,GRINGEGALGONA|NSW,GONGOLGON|NSW
44598,GRINGEGALGONA,NSW,,11927,71,GRINGEGALGONA|NSW,GERRINGONG|NSW
44600,GRITJURK,NSW,,21326,75,GRITJURK|NSW,GRITJURK|VIC
44600,GRITJURK,NSW,,10456,70,GRITJURK|NSW,BINJURA|NSW
44600,GRITJURK,NSW,,11956,70,GRITJURK|NSW,GIRO|NSW
44602,HILGAY,NSW,,12251,82,HILGAY|NSW,HAY|NSW
44602,HILGAY,NSW,,11940,80,HILGAY|NSW,GILGAI|NSW
44602,HILGAY,NSW,,12565,80,HILGAY|NSW,KILGRA|NSW
44604,KONONGWOOTONG,NSW,,21654,82,KONONGWOOTONG|NSW,KONONGWOOTONG|VIC
44604,KONONGWOOTONG,NSW,,10578,73,KONONGWOOTONG|NSW,BONGONGALONG|NSW
44604,KONONGWOOTONG,NSW,,12639,73,KONONGWOOTONG|NSW,KOOLEWONG|NSW
44612,PASCHENDALE,NSW,,14005,76,PASCHENDALE|NSW,RAVENSDALE|NSW
44612,PASCHENDALE,NSW,,13777,74,PASCHENDALE|NSW,PALMDALE|NSW
44612,PASCHENDALE,NSW,,14107,74,PASCHENDALE|NSW,ROSEDALE|NSW
44614,TAHARA BRIDGE,NSW,,22934,76,TAHARA BRIDGE|NSW,TAHARA BRIDGE|VIC
44614,TAHARA BRIDGE,NSW,,10946,74,TAHARA BRIDGE|NSW,CAMBRIDGE PARK|NSW
44614,TAHARA BRIDGE,NSW,,12784,72,TAHARA BRIDGE|NSW,LETHBRIDGE PARK|NSW
44616,TARRAYOUKYAN,NSW,,22977,75,TARRAYOUKYAN|NSW,TARRAYOUKYAN|VIC
44616,TARRAYOUKYAN,NSW,,14704,73,TARRAYOUKYAN|NSW,TARRAGANDA|NSW
44616,TARRAYOUKYAN,NSW,,14705,73,TARRAYOUKYAN|NSW,TARRAWANNA|NSW
44618,TARRENLEA,NSW,,14696,82,TARRENLEA|NSW,TAREE|NSW
44618,TARRENLEA,NSW,,14953,80,TARRENLEA|NSW,TURRELLA|NSW
44618,TARRENLEA,NSW,,14692,78,TARRENLEA|NSW,TARANA|NSW
44620,WOOTONG VALE,NSW,,23449,75,WOOTONG VALE|NSW,WOOTONG VALE|VIC
44620,WOOTONG VALE,NSW,,15240,74,WOOTONG VALE|NSW,WELLINGTON VALE|NSW
44620,WOOTONG VALE,NSW,,15468,74,WOOTONG VALE|NSW,WOOTTON|NSW
44622,HARROW,NSW,,11473,80,HARROW|NSW,DARLOW|NSW
44622,HARROW,NSW,,13006,80,HARROW|NSW,MARLOW|NSW
44622,HARROW,NSW,,11023,76,HARROW|NSW,CARROLL|NSW
44626,CONNEWIRRICOO,NSW,,20744,82,CONNEWIRRICOO|NSW,CONNEWIRRICOO|VIC
44626,CONNEWIRRICOO,NSW,,10391,71,CONNEWIRRICOO|NSW,BERRICO|NSW
44626,CONNEWIRRICOO,NSW,,13521,71,CONNEWIRRICOO|NSW,NERICON|NSW
44628,EDENHOPE,NSW,,11663,80,EDENHOPE|NSW,EDEN|NSW
44628,EDENHOPE,NSW,,12111,79,EDENHOPE|NSW,GREENETHORPE|NSW
44628,EDENHOPE,NSW,,21010,75,EDENHOPE|NSW,EDENHOPE|VIC
44630,JALLAKIN,NSW,,12959,82,JALLAKIN|NSW,MALLAN|NSW
44630,JALLAKIN,NSW,,10204,78,JALLAKIN|NSW,BALLINA|NSW
44630,JALLAKIN,NSW,,10207,78,JALLAKIN|NSW,BALMAIN|NSW
44632,KADNOOK,NSW,,12481,83,KADNOOK|NSW,KANAHOOKA|NSW
44632,KADNOOK,NSW,,12493,82,KADNOOK|NSW,KANOONA|NSW
44632,KADNOOK,NSW,,12495,82,KADNOOK|NSW,KAPOOKA|NSW
44634,LANGKOOP,NSW,,12748,78,LANGKOOP|NSW,LARNOOK|NSW
44634,LANGKOOP,NSW,,10221,76,LANGKOOP|NSW,BANGO|NSW
44634,LANGKOOP,NSW,,10320,75,LANGKOOP|NSW,BELANGLO|NSW
44636,MEEREEK,NSW,,10366,82,MEEREEK|NSW,BENEREE|NSW
44636,MEEREEK,NSW,,13280,80,MEEREEK|NSW,MOREE|NSW
44636,MEEREEK,NSW,,10633,77,MEEREEK|NSW,BOREE CREEK|NSW
44638,PATYAH,NSW,,13792,78,PATYAH|NSW,PARA|NSW
44638,PATYAH,NSW,,13813,76,PATYAH|NSW,PATONGA|NSW
44638,PATYAH,NSW,,15143,76,PATYAH|NSW,WARATAH|NSW
44640,ULLSWATER,NSW,,14177,77,ULLSWATER|NSW,SALTWATER|NSW
44640,ULLSWATER,NSW,,14925,75,ULLSWATER|NSW,TULLERA|NSW
44640,ULLSWATER,NSW,,14203,73,ULLSWATER|NSW,SATUR|NSW
44644,BENAYEO,NSW,,10358,82,BENAYEO|NSW,BENANEE|NSW
44644,BENAYEO,NSW,,10692,76,BENAYEO|NSW,BRENDA|NSW
44644,BENAYEO,NSW,,12779,76,BENAYEO|NSW,LEONAY|NSW
44646,BRINGALBERT,NSW,,10028,80,BRINGALBERT|NSW,ALBERT|NSW
44646,BRINGALBERT,NSW,,20419,80,BRINGALBERT|NSW,BRINGALBERT|VIC
44646,BRINGALBERT,NSW,,10450,77,BRINGALBERT|NSW,BINGARA|NSW
44648,HESSE,NSW,,11736,75,HESSE|NSW,ESK|NSW
44648,HESSE,NSW,,12268,74,HESSE|NSW,HEBDEN|NSW
44648,HESSE,NSW,,12274,74,HESSE|NSW,HENLEY|NSW
44654,CRESSY,NSW,,60147,80,CRESSY|NSW,CRESSY|TAS
44654,CRESSY,NSW,,11349,76,CRESSY|NSW,CRAWNEY|NSW
44654,CRESSY,NSW,,11124,74,CRESSY|NSW,CLARE|NSW
44656,BERRYBANK,NSW,,10398,82,BERRYBANK|NSW,BERRY|NSW
44656,BERRYBANK,NSW,,10394,80,BERRYBANK|NSW,BERRIGAN|NSW
44656,BERRYBANK,NSW,,20279,77,BERRYBANK|NSW,BERRYBANK|VIC
44658,DUVERNEY,NSW,,11599,75,DUVERNEY|NSW,DUNGEREE|NSW
44658,DUVERNEY,NSW,,20981,75,DUVERNEY|NSW,DUVERNEY|VIC
44658,DUVERNEY,NSW,,11580,73,DUVERNEY|NSW,DUDLEY|NSW
44660,FOXHOW,NSW,,11313,70,FOXHOW|NSW,COROWA|NSW
44660,FOXHOW,NSW,,11866,70,FOXHOW|NSW,FOXGROUND|NSW
44660,FOXHOW,NSW,,12345,70,FOXHOW|NSW,HOWELL|NSW
44667,DERRINALLUM,NSW,,20896,80,DERRINALLUM|NSW,DERRINALLUM|VIC
44667,DERRINALLUM,NSW,,13112,77,DERRINALLUM|NSW,MERRILL|NSW
44667,DERRINALLUM,NSW,,11724,75,DERRINALLUM|NSW,ERINA|NSW
44671,VITE VITE,NSW,,23179,77,VITE VITE|NSW,VITE VITE|VIC
44671,VITE VITE,NSW,,14747,73,VITE VITE|NSW,TEVEN|NSW
44671,VITE VITE,NSW,,14792,72,VITE VITE|NSW,THE VALE|NSW
44673,VITE VITE NORTH,NSW,,23180,84,VITE VITE NORTH|NSW,VITE VITE NORTH|VIC
44673,VITE VITE NORTH,NSW,,14048,72,VITE VITE NORTH|NSW,REVESBY NORTH|NSW
44673,VITE VITE NORTH,NSW,,22900,70,VITE VITE NORTH|NSW,SUNSHINE NORTH|VIC
44675,TEESDALE,NSW,,15283,83,TEESDALE|NSW,WESTDALE|NSW
44675,TEESDALE,NSW,,14036,80,TEESDALE|NSW,REIDSDALE|NSW
44675,TEESDALE,NSW,,14896,80,TEESDALE|NSW,TREGEAGLE|NSW
44681,SHELFORD,NSW,,14157,77,SHELFORD|NSW,RUTHERFORD|NSW
44681,SHELFORD,NSW,,14221,75,SHELFORD|NSW,SEAFORTH|NSW
44681,SHELFORD,NSW,,14257,75,SHELFORD|NSW,SHERWOOD|NSW
44685,BANNOCKBURN,NSW,,30185,80,BANNOCKBURN|NSW,BANNOCKBURN|QLD
44685,BANNOCKBURN,NSW,,20160,80,BANNOCKBURN|NSW,BANNOCKBURN|VIC
44685,BANNOCKBURN,NSW,,10129,72,BANNOCKBURN|NSW,AUBURN|NSW
44687,GHERINGHAP,NSW,,21177,79,GHERINGHAP|NSW,GHERINGHAP|VIC
44687,GHERINGHAP,NSW,,11724,78,GHERINGHAP|NSW,ERINA|NSW
44687,GHERINGHAP,NSW,,13520,77,GHERINGHAP|NSW,NEMINGHA|NSW
44691,RUSSELLS BRIDGE,NSW,,22667,79,RUSSELLS BRIDGE|NSW,RUSSELLS BRIDGE|VIC
44691,RUSSELLS BRIDGE,NSW,,14155,76,RUSSELLS BRIDGE|NSW,RUSSELL LEA|NSW
44691,RUSSELLS BRIDGE,NSW,,13818,70,RUSSELLS BRIDGE|NSW,PAYTENS BRIDGE|NSW
44695,STEIGLITZ,NSW,,33280,77,STEIGLITZ|NSW,STEIGLITZ|QLD
44695,STEIGLITZ,NSW,,14745,72,STEIGLITZ|NSW,TERRIGAL|NSW
44695,STEIGLITZ,NSW,,14270,69,STEIGLITZ|NSW,SINGLETON|NSW
44697,SUTHERLANDS CREEK,NSW,,14134,82,SUTHERLANDS CREEK|NSW,ROWLANDS CREEK|NSW
44697,SUTHERLANDS CREEK,NSW,,14403,82,SUTHERLANDS CREEK|NSW,STEPHENS CREEK|NSW
44697,SUTHERLANDS CREEK,NSW,,22910,81,SUTHERLANDS CREEK|NSW,SUTHERLANDS CREEK|VIC
44701,BAMGANIE,NSW,,10196,80,BAMGANIE|NSW,BALGOWNIE|NSW
44701,BAMGANIE,NSW,,10207,78,BAMGANIE|NSW,BALMAIN|NSW
44701,BAMGANIE,NSW,,10253,78,BAMGANIE|NSW,BARIGAN|NSW
44707,CARGERIE,NSW,,10915,82,CARGERIE|NSW,CADGEE|NSW
44707,CARGERIE,NSW,,11015,82,CARGERIE|NSW,CARRAI|NSW
44707,CARGERIE,NSW,,11930,82,CARGERIE|NSW,GEURIE|NSW
44709,ELAINE,NSW,,11712,82,ELAINE|NSW,ENGADINE|NSW
44709,ELAINE,NSW,,10054,80,ELAINE|NSW,ALPINE|NSW
44709,ELAINE,NSW,,11677,80,ELAINE|NSW,ELANDS|NSW
44711,MORRISONS,NSW,,13282,80,MORRISONS|NSW,MORISSET|NSW
44711,MORRISONS,NSW,,13286,78,MORRISONS|NSW,MORORO|NSW
44711,MORRISONS,NSW,,13290,78,MORRISONS|NSW,MORTON|NSW
44715,BONNIE BROOK,NSW,,20345,81,BONNIE BROOK|NSW,BONNIE BROOK|VIC
44715,BONNIE BROOK,NSW,,50162,80,BONNIE BROOK|NSW,BONNIE ROCK|WA
44715,BONNIE BROOK,NSW,,10335,76,BONNIE BROOK|NSW,BELLBROOK|NSW
44717,GRANGEFIELDS,NSW,,10672,83,GRANGEFIELDS|NSW,BRAEFIELD|NSW
44717,GRANGEFIELDS,NSW,,21287,81,GRANGEFIELDS|NSW,GRANGEFIELDS|VIC
44717,GRANGEFIELDS,NSW,,10671,76,GRANGEFIELDS|NSW,BRADFIELD|NSW
44719,ROCKBANK,NSW,,14100,83,ROCKBANK|NSW,ROSEBANK|NSW
44719,ROCKBANK,NSW,,13695,80,ROCKBANK|NSW,OBAN|NSW
44719,ROCKBANK,NSW,,14022,78,ROCKBANK|NSW,REDBANK|NSW
44721,THORNHILL PARK,NSW,,15292,83,THORNHILL PARK|NSW,WETHERILL PARK|NSW
44721,THORNHILL PARK,NSW,,23035,78,THORNHILL PARK|NSW,THORNHILL PARK|VIC
44721,THORNHILL PARK,NSW,,15293,77,THORNHILL PARK|NSW,WETHERILL PARK BC|NSW
44723,AINTREE,NSW,,11818,82,AINTREE|NSW,FIGTREE|NSW
44723,AINTREE,NSW,,10022,78,AINTREE|NSW,AFTERLEE|NSW
44723,AINTREE,NSW,,10101,78,AINTREE|NSW,ARMATREE|NSW
44725,DEANSIDE,NSW,,10152,83,DEANSIDE|NSW,AVONSIDE|NSW
44725,DEANSIDE,NSW,,11547,83,DEANSIDE|NSW,DOONSIDE|NSW
44725,DEANSIDE,NSW,,11559,83,DEANSIDE|NSW,DOWNSIDE|NSW
44727,FRASER RISE,NSW,,11867,73,FRASER RISE|NSW,FRAZER PARK|NSW
44727,FRASER RISE,NSW,,14049,73,FRASER RISE|NSW,RHINE FALLS|NSW
44727,FRASER RISE,NSW,,21130,73,FRASER RISE|NSW,FRASER RISE|VIC
44729,HARKNESS,NSW,,12250,77,HARKNESS|NSW,HAWKS NEST|NSW
44729,HARKNESS,NSW,,10099,75,HARKNESS|NSW,ARKSTONE|NSW
44729,HARKNESS,NSW,,21358,75,HARKNESS|NSW,HARKNESS|VIC
44731,KURUNJANG,NSW,,12189,83,KURUNJANG|NSW,GURNANG|NSW
44731,KURUNJANG,NSW,,12190,77,KURUNJANG|NSW,GURRANANG|NSW
44731,KURUNJANG,NSW,,12670,77,KURUNJANG|NSW,KUNDABUNG|NSW
44735,MELTON WEST,NSW,,15267,80,MELTON WEST|NSW,WEST HOXTON|NSW
44735,MELTON WEST,NSW,,21973,80,MELTON WEST|NSW,MELTON WEST|VIC
44735,MELTON WEST,NSW,,11502,79,MELTON WEST|NSW,DENISTONE WEST|NSW
44737,TOOLERN VALE,NSW,,13751,80,TOOLERN VALE|NSW,OXLEY VALE|NSW
44737,TOOLERN VALE,NSW,,14792,79,TOOLERN VALE|NSW,THE VALE|NSW
