ssc,suburb_name,state,postcodes
30223,BARRON GORGE,QLD,4870
30224,BARTLE FRERE,QLD,4861
30225,BARWIDGI,QLD,4872
30226,BASALT,QLD,4820
30227,BASILISK,QLD,4871
30228,BASIN POCKET,QLD,4305
30229,BATTERY HILL,QLD,4551
30230,BAUHINIA,QLD,4718
30231,BAUPLE,QLD,4650
30232,BAUPLE FOREST,QLD,4650
30233,BAYFIELD,QLD,4703
30234,BAYRICK,QLD,4478
30235,BAYVIEW HEIGHTS,QLD,4868
30236,BEACH HOLM,QLD,4818
30237,BEACHMERE,QLD,4510
30238,BEACONSFIELD,QLD,4740
30239,BEATRICE,QLD,4886
30240,BEAUDESERT,QLD,4285
30241,BEAUFORT,QLD,4724
30242,BEAVER ROCK,QLD,4650
30243,BEDOURIE,QLD,4829
30244,BEEBO,QLD,4385
30245,BEECHER,QLD,4680
30246,BEECHMONT,QLD,4211
30247,BEELBEE,QLD,4405
30248,BEELBI CREEK,QLD,4659
30249,BEENAAM VALLEY,QLD,4570
30250,BEENLEIGH,QLD,4207
30251,BEERBURRUM,QLD,4517
30252,BEERON,QLD,4626
30253,BEERWAH,QLD,4519
30254,BEGONIA,QLD,4487
30255,BEILBA,QLD,4454
30256,BELCONG,QLD,4723
30257,BELGIAN GARDENS,QLD,4810
30258,BELIVAH,QLD,4207
30259,BELL,QLD,4408
30260,BELLA CREEK,QLD,4570
30261,BELLARA,QLD,4507
30262,BELLBIRD PARK,QLD,4300
30263,BELLBOWRIE,QLD,4070
30264,BELLENDEN KER,QLD,4871
30265,BELLEVUE,QLD,4892
30266,BELLFIELD,QLD,4822
30267,BELLHAVEN,QLD,4306
30268,BELLI PARK,QLD,4562
30269,BELLMERE,QLD,4510
30270,BELLS BRIDGE,QLD,4570
30271,BELLS CREEK,QLD,4551
30272,BELLTHORPE,QLD,4514
30273,BELMONT,QLD,4153
30274,BELMONT HEIGHTS,QLD,4153
30275,BELMUNDA,QLD,4740
30276,BELVEDERE,QLD,4860
30277,BELYANDO,QLD,4721
30278,BEMERSIDE,QLD,4850
30279,BENAIR,QLD,4610
30280,BENARABY,QLD,4680
30281,BENARKIN,QLD,4306
30282,BENARKIN,QLD,4314
30283,BENARKIN NORTH,QLD,4306
30284,BENARKIN NORTH,QLD,4314
30285,BENHOLME,QLD,4754
30286,BENOBBLE,QLD,4275
30287,BENOWA,QLD,4217
30288,BENTLEY PARK,QLD,4869
30289,BERAJONDO,QLD,4674
30290,BERAT,QLD,4362
30291,BERGEN,QLD,4353
30292,BERRINBA,QLD,4117
30293,BERSERKER,QLD,4701
30294,BETHANIA,QLD,4205
30295,BIARRA,QLD,4313
30296,BIBOOHRA,QLD,4880
30297,BIDDADDABA,QLD,4275
30298,BIDDESTON,QLD,4401
30299,BIDWILL,QLD,4650
30300,BIG TUAN,QLD,4650
30301,BIGGENDEN,QLD,4621
30302,BIGGERA WATERS,QLD,4216
30303,BILINGA,QLD,4225
30304,BILLA BILLA,QLD,4390
30305,BILOELA,QLD,4715
30306,BILWON,QLD,4880
30307,BILYANA,QLD,4854
30308,BINBEE,QLD,4805
30309,BINDEBANGO,QLD,4488
30310,BINGEGANG,QLD,4702
30311,BINGIL BAY,QLD,4852
30312,BINJOUR,QLD,4625
30313,BINNA BURRA,QLD,4211
30314,BIRDSVILLE,QLD,4482
30315,BIRKALLA,QLD,4854
30316,BIRKDALE,QLD,4159
30317,BIRNAM,QLD,4285
30318,BIRNAM,QLD,4352
30319,BIRTINYA,QLD,4575
30320,BLACK DUCK CREEK,QLD,4343
30321,BLACK JACK,QLD,4820
30322,BLACK MOUNTAIN,QLD,4563
30323,BLACK RIVER,QLD,4818
30324,BLACK SNAKE,QLD,4600
30325,BLACKALL,QLD,4472
30326,BLACKBULL,QLD,4871
30327,BLACKBUTT,QLD,4306
30328,BLACKBUTT,QLD,4314
30329,BLACKBUTT NORTH,QLD,4306
30330,BLACKBUTT NORTH,QLD,4314
30331,BLACKBUTT SOUTH,QLD,4306
30332,BLACKBUTT SOUTH,QLD,4314
30333,BLACKDOWN,QLD,4702
30334,BLACKROCK,QLD,4850
30335,BLACKS BEACH,QLD,4740
30336,BLACKSOIL,QLD,4306
30337,BLACKSTONE,QLD,4304
30338,BLACKSWAMP,QLD,4413
30339,BLACKWALL,QLD,4306
30340,BLACKWATER,QLD,4717
30341,BLAIRMORE,QLD,4625
30342,BLANCHVIEW,QLD,4352
30343,BLANTYRE,QLD,4310
30344,BLAXLAND,QLD,4405
30345,BLENHEIM,QLD,4341
30346,BLI BLI,QLD,4560
30347,BLOOMFIELD,QLD,4895
30348,BLOOMFLEET,QLD,4275
30349,BLOOMSBURY,QLD,4799
30350,BLUE HILLS,QLD,4818
30351,BLUE MOUNTAIN,QLD,4737
30352,BLUE MOUNTAIN HEIGHTS,QLD,4350
30353,BLUEWATER,QLD,4818
30354,BLUEWATER PARK,QLD,4818
30355,BLUFF,QLD,4702
30356,BLYTHDALE,QLD,4455
30357,BOATMAN,QLD,4468
30358,BOGANDILLA,QLD,4425
30359,BOGANTUNGAN,QLD,4702
30360,BOGIE,QLD,4805
30361,BOHLE,QLD,4818
30362,BOHLE PLAINS,QLD,4817
30363,BOIGU,QLD,4875
30364,BOIGU ISLAND,QLD,4875
30365,BOKARINA,QLD,4575
30366,BOLLIER,QLD,4570
30367,BOLLON,QLD,4488
30368,BOLWARRA,QLD,4871
30369,BOMBEETA,QLD,4871
30370,BON ACCORD,QLD,4625
30371,BOND UNIVERSITY,QLD,4229
30372,BONDOOLA,QLD,4703
30373,BONGAREE,QLD,4507
30374,BONGEEN,QLD,4356
30375,BONNIE DOON,QLD,4873
30376,BONOGIN,QLD,4213
30377,BONSHAW,QLD,4385
30378,BONY MOUNTAIN,QLD,4370
30379,BOODUA,QLD,4401
30380,BOOGAN,QLD,4871
30381,BOOIE,QLD,4610
30382,BOOLBOONDA,QLD,4671
30383,BOOLBURRA,QLD,4702
30384,BOOMPA,QLD,4621
30385,BOONAH,QLD,4310
30386,BOONARA,QLD,4601
30387,BOONARGA,QLD,4413
30388,BOONDALL,QLD,4034
30389,BOONDANDILLA,QLD,4406
30390,BOONDOOMA,QLD,4613
30391,BOONENNE,QLD,4610
30392,BOONOOROO,QLD,4650
30393,BOONOOROO PLAINS,QLD,4650
30394,BOORAL,QLD,4655
30395,BOOROOBIN,QLD,4552
30396,BOORTKOI,QLD,4415
30397,BOOUBYJAN,QLD,4601
30398,BOOVAL,QLD,4304
30399,BOOVAL BC,QLD,4304
30400,BOOVAL DC,QLD,4304
30401,BOOVAL FAIR,QLD,4304
30402,BOOYAL,QLD,4671
30403,BORALLON,QLD,4306
30404,BOREEN,QLD,4565
30405,BOREEN POINT,QLD,4565
30406,BORONIA HEIGHTS,QLD,4124
30407,BOROREN,QLD,4678
30408,BOULDER CREEK,QLD,4714
30409,BOULDERCOMBE,QLD,4702
30410,BOULIA,QLD,4829
30411,BOWEN,QLD,4805
30412,BOWEN BRIDGE,QLD,4006
30413,BOWEN HILLS,QLD,4006
30414,BOWENVILLE,QLD,4404
30415,BOYKAMBIL,QLD,4212
30416,BOYLAND,QLD,4275
30417,BOYNE ISLAND,QLD,4680
30418,BOYNE VALLEY,QLD,4680
30419,BOYNEDALE,QLD,4680
30420,BOYNESIDE,QLD,4610
30421,BOYNEWOOD,QLD,4626
30422,BRACALBA,QLD,4512
30423,BRACEWELL,QLD,4695
30424,BRACKEN RIDGE,QLD,4017
30425,BRAEMAR FOREST,QLD,4405
30426,BRAEMEADOWS,QLD,4850
30427,BRAEMORE,QLD,4313
30428,BRAMPTON ISLAND,QLD,4741
30429,BRAMSTON BEACH,QLD,4871
30430,BRANCH CREEK,QLD,4625
30431,BRANCHVIEW,QLD,4352
30432,BRANDON,QLD,4808
30433,BRANDY CREEK,QLD,4800
30434,BRANYAN,QLD,4670
30435,BRASSALL,QLD,4305
30436,BRASSALL HEIGHTS,QLD,4305
30437,BRAY PARK,QLD,4500
30438,BREADALBANE,QLD,4800
30439,BREAKAWAY,QLD,4825
30440,BREAKFAST CREEK,QLD,4010
30441,BREDDAN,QLD,4820
30442,BREMER,QLD,4305
30443,BRENDALE,QLD,4500
30444,BRENDALE BC,QLD,4500
30445,BRENDALE DC,QLD,4500
30446,BRIBIE ISLAND,QLD,4507
30447,BRIBIE ISLAND DC,QLD,4507
30448,BRIBIE ISLAND NORTH,QLD,4507
30449,BRIDGEMAN DOWNS,QLD,4035
30450,BRIDGES,QLD,4561
30451,BRIGALOW,QLD,4412
30452,BRIGHTLY,QLD,4741
30453,BRIGHTON,QLD,4017
30454,BRIGHTON EVENTIDE,QLD,4017
30455,BRIGHTON NATHAN STREET,QLD,4017
30456,BRIGHTVIEW,QLD,4311
30457,BRIGOODA,QLD,4613
30458,BRINGALILY,QLD,4357
30459,BRINSMEAD,QLD,4870
30460,BRISBANE,QLD,4000
30461,BRISBANE,QLD,4001
30462,BRISBANE,QLD,9000
30463,BRISBANE,QLD,9001
30464,BRISBANE,QLD,9002
30465,BRISBANE,QLD,9005
30466,BRISBANE,QLD,9007
30467,BRISBANE,QLD,9009
30468,BRISBANE,QLD,9010
30469,BRISBANE,QLD,9013
30470,BRISBANE,QLD,9015
30471,BRISBANE ADELAIDE STREET,QLD,4000
30472,BRISBANE AIRPORT,QLD,4007
30473,BRISBANE AIRPORT,QLD,4008
30474,BRISBANE ALBERT STREET BC,QLD,4002
30475,BRISBANE CITY,QLD,4000
30476,BRISBANE CITY DC,QLD,4000
30477,BRISBANE EXHIBITION,QLD,4006
30478,BRISBANE GPO,QLD,4000
30479,BRISBANE MARKET,QLD,4106
30480,BRISBANE-CITY,QLD,4000
30481,BRISK BAY,QLD,4805
30482,BRIXTON,QLD,4730
30483,BROADBEACH,QLD,4218
30484,BROADBEACH WATERS,QLD,4218
30485,BROADMERE,QLD,4420
30486,BROADWATER,QLD,4380
30487,BROADWATER,QLD,4405
30488,BROKEN RIVER,QLD,4757
30489,BROMELTON,QLD,4285
30490,BROOKFIELD,QLD,4069
30491,BROOKHILL,QLD,4816
30492,BROOKLANDS,QLD,4615
30493,BROOKSIDE CENTRE,QLD,4053
30494,BROOKSTEAD,QLD,4364
30495,BROOKWATER,QLD,4300
30496,BROOLOO,QLD,4570
30497,BROOWEENA,QLD,4620
30498,BROUGHTON,QLD,4820
30499,BROVINIA,QLD,4626
30500,BROWNS PLAINS,QLD,4118
30501,BROWNS PLAINS BC,QLD,4118
30502,BROWNSLEIGH,QLD,4118
30503,BROXBURN,QLD,4356
30504,BRUNETTE DOWNS,QLD,4825
30505,BRUSH CREEK,QLD,4387
30506,BRYDEN,QLD,4312
30507,BRYMAROO,QLD,4403
30508,BUARABA,QLD,4311
30509,BUARABA SOUTH,QLD,4311
30510,BUCASIA,QLD,4750
30511,BUCCA,QLD,4670
30512,BUCCAN,QLD,4207
30513,BUCHAN POINT,QLD,4879
30514,BUCHANAN,QLD,4816
30515,BUCKINGHAM,QLD,4825
30516,BUCKLAND,QLD,4722
30517,BUDDINA,QLD,4575
30518,BUDERIM,QLD,4556
30519,BUDGEE,QLD,4359
30520,BUILYAN,QLD,4680
30521,BUKALI,QLD,4630
30522,BULGUN,QLD,4854
30523,BULIMBA,QLD,4171
30524,BULLAWARRA,QLD,4492
30525,BULLCAMP,QLD,4615
30526,BULLERINGA,QLD,4871
30527,BULLI CREEK,QLD,4357
30528,BULLOO DOWNS,QLD,4492
30529,BULLYARD,QLD,4671
30530,BULWER,QLD,4025
30531,BULWER ISLAND,QLD,4008
30532,BUNBURRA,QLD,4310
30533,BUNDABERG,QLD,4670
30534,BUNDABERG CENTRAL,QLD,4670
30535,BUNDABERG DC,QLD,4670
30536,BUNDABERG EAST,QLD,4670
30537,BUNDABERG NORTH,QLD,4670
30538,BUNDABERG SOUTH,QLD,4670
30539,BUNDABERG WEST,QLD,4670
30540,BUNDALL,QLD,4217
30541,BUNDALL BC,QLD,4217
30542,BUNDALL DC,QLD,4217
30543,BUNDAMBA,QLD,4304
30544,BUNDI,QLD,4419
30545,BUNDOORA,QLD,4723
30546,BUNGABAN,QLD,4419
30547,BUNGADOO,QLD,4671
30548,BUNGALOW,QLD,4870
30549,BUNGEWORGORAI,QLD,4455
30550,BUNGIL,QLD,4455
30551,BUNGUNDARRA,QLD,4703
30552,BUNGUNYA,QLD,4494
30553,BUNJURGEN,QLD,4310
30554,BUNYA,QLD,4055
30555,BUNYA CREEK,QLD,4655
30556,BUNYA MOUNTAINS,QLD,4405
30557,BURANDA,QLD,4102
30558,BURBANK,QLD,4156
30559,BURDELL,QLD,4818
30560,BURGOWAN,QLD,4659
30561,BURKETOWN,QLD,4830
30562,BURLEIGH,QLD,4822
30563,BURLEIGH BC,QLD,4220
30564,BURLEIGH DC,QLD,4220
30565,BURLEIGH HEADS,QLD,4220
30566,BURLEIGH TOWN,QLD,4220
30567,BURLEIGH WATERS,QLD,4220
30568,BURNCLUITH,QLD,4413
30569,BURNETT CREEK,QLD,4310
30570,BURNETT DOWNS,QLD,4670
30571,BURNETT HEADS,QLD,4670
30572,BURNSIDE,QLD,4208
30573,BURNSIDE,QLD,4560
30574,BURPENGARY,QLD,4505
30575,BURPENGARY DC,QLD,4505
30576,BURPENGARY EAST,QLD,4505
30577,BURRA BURRI,QLD,4410
30578,BURRAR ISLET,QLD,4875
30579,BURRUM,QLD,4659
30580,BURRUM HEADS,QLD,4659
30581,BURRUM RIVER,QLD,4659
30582,BURRUM TOWN,QLD,4659
30583,BURTON,QLD,4742
30584,BURUA,QLD,4680
30585,BUSHLAND BEACH,QLD,4818
30586,BUSHLEY,QLD,4702
30587,BUSHY PARK,QLD,4825
30588,BUTCHERS CREEK,QLD,4885
30589,BUXTON,QLD,4660
30590,BYBERA,QLD,4387
30591,BYEE,QLD,4605
30592,BYELLEE,QLD,4680
30593,BYFIELD,QLD,4703
30594,BYMOUNT,QLD,4455
30595,BYRNESTOWN,QLD,4625
30596,CABARLAH,QLD,4352
30597,CABBAGE TREE POINT,QLD,4207
30598,CABOOLTURE,QLD,4510
30599,CABOOLTURE BC,QLD,4510
30600,CABOOLTURE SOUTH,QLD,4510
30601,CABOONBAH,QLD,4312
30602,CADARGA,QLD,4413
30603,CAFFEY,QLD,4343
30604,CAINBABLE,QLD,4285
30605,CAIRDBEIGN,QLD,4722
30606,CAIRNS,QLD,4870
30607,CAIRNS CENTRAL,QLD,4870
30608,CAIRNS CITY,QLD,4870
30609,CAIRNS DC,QLD,4870
30610,CAIRNS MC,QLD,4870
30611,CAIRNS MC,QLD,4872
30612,CAIRNS MCLEOD STREET,QLD,4870
30613,CAIRNS NORTH,QLD,4870
30614,CAIRNS ORCHID PLAZA,QLD,4870
30615,CALAMVALE,QLD,4116
30616,CALAVOS,QLD,4670
30617,CALCIUM,QLD,4816
30618,CALDERVALE,QLD,4478
30619,CALEN,QLD,4798
30620,CALGOA,QLD,4570
30621,CALICO CREEK,QLD,4570
30622,CALINGUNEE,QLD,4390
30623,CALLANDOON,QLD,4390
30624,CALLEMONDAH,QLD,4680
30625,CALLIDE,QLD,4715
30626,CALLIOPE,QLD,4680
30627,CALOUNDRA,QLD,4551
30628,CALOUNDRA BC,QLD,4551
30629,CALOUNDRA DC,QLD,4551
30630,CALOUNDRA WEST,QLD,4551
30631,CALVERT,QLD,4340
30632,CAMBOON,QLD,4719
30633,CAMBOOYA,QLD,4358
30634,CAMBRIDGE,QLD,4822
30635,CAMBROON,QLD,4552
30636,CAMEBY,QLD,4413
30637,CAMERON CORNER,QLD,4492
30638,CAMIRA,QLD,4300
30639,CAMOOLA,QLD,4730
30640,CAMOOWEAL,QLD,4828
30641,CAMP CREEK,QLD,4871
30642,CAMP HILL,QLD,4152
30643,CAMP MOUNTAIN,QLD,4520
30644,CAMPASPE,QLD,4820
30645,CAMPBELL CREEK,QLD,4625
30646,CAMPBELLS POCKET,QLD,4521
30647,CAMPWIN BEACH,QLD,4737
30648,CANAGA,QLD,4413
30649,CANAL CREEK,QLD,4702
30650,CANELAND,QLD,4740
30651,CANIA,QLD,4630
30652,CANINA,QLD,4570
30653,CANNINDAH,QLD,4630
30654,CANNING CREEK,QLD,4357
30655,CANNINGVALE,QLD,4370
30656,CANNON CREEK,QLD,4310
30657,CANNON CREEK,QLD,4380
30658,CANNON HILL,QLD,4170
30659,CANNON VALLEY,QLD,4800
30660,CANNONVALE,QLD,4802
30661,CANOONA,QLD,4702
30662,CANOWINDRA,QLD,4209
30663,CANUNGRA,QLD,4275
30664,CAPALABA,QLD,4157
30665,CAPALABA BC,QLD,4157
30666,CAPALABA DC,QLD,4157
30667,CAPALABA WEST,QLD,4157
30668,CAPE CLEVELAND,QLD,4810
30669,CAPE CONWAY,QLD,4800
30670,CAPE GLOUCESTER,QLD,4800
30671,CAPE HILLSBOROUGH,QLD,4740
30672,CAPE MORETON,QLD,4025
30673,CAPE TRIBULATION,QLD,4873
30674,CAPELLA,QLD,4723
30675,CAPTAIN CREEK,QLD,4677
30676,CAPTAINS MOUNTAIN,QLD,4357
30677,CARAVONICA,QLD,4878
30678,CARBINE CREEK,QLD,4723
30679,CARBROOK,QLD,4130
30680,CARDSTONE,QLD,4854
30681,CARDWELL,QLD,4849
30682,CARINA,QLD,4152
30683,CARINA HEIGHTS,QLD,4152
30684,CARINA NORTH,QLD,4152
30685,CARINDALE,QLD,4152
30686,CARMILA,QLD,4739
30687,CARMOO,QLD,4852
30688,CARNARVON PARK,QLD,4702
30689,CARNEYS CREEK,QLD,4310
30690,CAROLE PARK,QLD,4300
30691,CAROLINE CROSSING,QLD,4477
30692,CARPENDALE,QLD,4344
30693,CARPENTARIA,QLD,4823
30694,CARRANDOTTA,QLD,4825
30695,CARRARA,QLD,4211
30696,CARRINGTON,QLD,4350
30697,CARRINGTON,QLD,4883
30698,CARRUCHAN,QLD,4816
30699,CARSELDINE,QLD,4034
30700,CARSTAIRS,QLD,4806
30701,CARTERS RIDGE,QLD,4563
30702,CASHMERE,QLD,4500
30703,CASHS CROSSING,QLD,4035
30704,CASSOWARY,QLD,4873
30705,CASTAWAYS BEACH,QLD,4567
30706,CASTLE CREEK,QLD,4715
30707,CASTLE HILL,QLD,4810
30708,CATTLE CREEK,QLD,4407
30709,CATTLE CREEK,QLD,4626
30710,CAUSEWAY LAKE,QLD,4703
30711,CAWARRAL,QLD,4702
30712,CAWDOR,QLD,4352
30713,CECIL PLAINS,QLD,4407
30714,CEDAR CREEK,QLD,4207
30715,CEDAR CREEK,QLD,4520
30716,CEDAR GROVE,QLD,4285
30717,CEDAR POCKET,QLD,4570
30718,CEDAR VALE,QLD,4285
30719,CEDARTON,QLD,4514
30720,CEMENT MILLS,QLD,4352
30721,CENTENARY HEIGHTS,QLD,4350
30722,CENTENARY PARK,QLD,4869
30723,CENTRAL PLAZA,QLD,4001
30724,CENTRAL QUEENSLAND MC,QLD,4702
30725,CENTRAL QUEENSLAND UNIVERSITY,QLD,4701
30726,CERATODUS,QLD,4627
30727,CHAHPINGAH,QLD,4610
30728,CHAMBERS FLAT,QLD,4133
30729,CHANCES PLAIN,QLD,4413
30730,CHANCES PLAINS,QLD,4413
30731,CHANDLER,QLD,4155
30732,CHAPEL HILL,QLD,4069
30733,CHARLESTOWN,QLD,4608
30734,CHARLEVILLE,QLD,4470
30735,CHARLTON,QLD,4350
30736,CHARLWOOD,QLD,4309
30737,CHARTERS TOWERS,QLD,4820
30738,CHARTERS TOWERS CITY,QLD,4820
30739,CHATSWOOD HILLS,QLD,4127
30740,CHATSWORTH,QLD,4570
30741,CHEEPIE,QLD,4475
30742,CHEESEBOROUGH,QLD,4702
30743,CHELMER,QLD,4068
30744,CHELMSFORD,QLD,4606
30745,CHELONA,QLD,4740
30746,CHELTENHAM,QLD,4627
30747,CHERBOURG,QLD,4605
30748,CHERMSIDE,QLD,4032
30749,CHERMSIDE BC,QLD,4032
30750,CHERMSIDE CENTRE,QLD,4032
30751,CHERMSIDE SOUTH,QLD,4032
30752,CHERMSIDE WEST,QLD,4032
30753,CHERRY CREEK,QLD,4306
30754,CHERRY CREEK,QLD,4314
30755,CHERRY GULLY,QLD,4370
30756,CHERWELL,QLD,4660
30757,CHEVALLUM,QLD,4555
30758,CHEVRON ISLAND,QLD,4217
30759,CHEWKO,QLD,4880
30760,CHILDERS,QLD,4660
30761,CHILLAGOE,QLD,4871
30762,CHINCHILLA,QLD,4413
30763,CHINGHEE CREEK,QLD,4285
30764,CHIRN PARK,QLD,4215
30765,CHIRNSIDE,QLD,4723
30766,CHORREGON,QLD,4730
30767,CHRISTMAS CREEK,QLD,4285
30768,CHURCHABLE,QLD,4311
30769,CHURCHILL,QLD,4305
30770,CHUWAR,QLD,4306
30771,CINNABAR,QLD,4600
30772,CITY EAST,QLD,4002
30773,CLAGIRABA,QLD,4211
30774,CLAIRVIEW,QLD,4741
30775,CLARA CREEK,QLD,4468
30776,CLARAVILLE,QLD,4871
30777,CLARE,QLD,4807
30778,CLAREDALE,QLD,4807
30779,CLARENDON,QLD,4311
30780,CLARKE CREEK,QLD,4705
30781,CLAVERTON,QLD,4471
30782,CLAYFIELD,QLD,4011
30783,CLEAR ISLAND WATERS,QLD,4226
30784,CLEAR MOUNTAIN,QLD,4500
30785,CLEMANT,QLD,4816
30786,CLERMONT,QLD,4721
30787,CLEVELAND,QLD,4163
30788,CLEVELAND DC,QLD,4163
30789,CLIFFORD,QLD,4427
30790,CLIFFORD GARDENS,QLD,4350
30791,CLIFTON,QLD,4361
30792,CLIFTON BEACH,QLD,4879
30793,CLIFTON HILL,QLD,4105
30794,CLINTON,QLD,4680
30795,CLINTONVALE,QLD,4370
30796,CLONCURRY,QLD,4824
30797,CLONTARF,QLD,4019
30798,CLONTARF,QLD,4357
30799,CLONTARF BEACH,QLD,4019
30800,CLONTARF DC,QLD,4019
30801,CLOSEBURN,QLD,4520
30802,CLOYNA,QLD,4605
30803,CLUDEN,QLD,4811
30804,CLUMBER,QLD,4309
30805,CLUMP POINT,QLD,4852
30806,COAL CREEK,QLD,4312
30807,COALBANK,QLD,4352
30808,COALFALLS,QLD,4305
30809,COALSTOUN LAKES,QLD,4621
30810,COBBS HILL,QLD,4605
30811,COBRABALL,QLD,4703
30812,COCKATOO,QLD,4419
30813,COCONUT ISLAND,QLD,4875
30814,COCONUTS,QLD,4860
30815,COEN,QLD,4871
30816,COEN,QLD,4892
30817,COES CREEK,QLD,4560
30818,COLES CREEK,QLD,4570
30819,COLEVALE,QLD,4808
30820,COLEYVILLE,QLD,4307
30821,COLINTON,QLD,4306
30822,COLINTON,QLD,4314
30823,COLLAROY,QLD,4707
30824,COLLEGE VIEW,QLD,4343
30825,COLLINGWOOD PARK,QLD,4301
30826,COLLINSVILLE,QLD,4804
30827,COLMSLIE,QLD,4170
30828,COLOSSEUM,QLD,4677
30829,COLSTON PARK,QLD,4737
30830,COLUMBIA,QLD,4820
30831,COLUMBOOLA,QLD,4415
30832,COMET,QLD,4702
30833,COMMISSIONERS FLAT,QLD,4514
30834,COMO,QLD,4571
30835,COMOON LOOP,QLD,4858
30836,CONA CREEK,QLD,4722
30837,CONDAMINE,QLD,4416
30838,CONDAMINE FARMS,QLD,4357
30839,CONDAMINE PLAINS,QLD,4352
30840,CONDON,QLD,4815
30841,CONINGSBY,QLD,4740
30842,CONJUBOY,QLD,4871
30843,CONONDALE,QLD,4552
30844,CONSUELO,QLD,4702
30845,CONWAY,QLD,4800
30846,CONWAY BEACH,QLD,4800
30847,COOCHIEMUDLO ISLAND,QLD,4184
30848,COOCHIN,QLD,4310
30849,COOCHIN CREEK,QLD,4519
30850,COOEE BAY,QLD,4703
30851,COOEEIMBARDI,QLD,4313
30852,COOKTOWN,QLD,4895
30853,COOLABINE,QLD,4574
30854,COOLABUNIA,QLD,4610
30855,COOLADDI,QLD,4479
30856,COOLANA,QLD,4311
30857,COOLANGATTA,QLD,4225
30858,COOLBIE,QLD,4850
30859,COOLMUNDA,QLD,4387
30860,COOLOOLA,QLD,4580
30861,COOLOOLA COVE,QLD,4580
30862,COOLOOLABIN,QLD,4560
30863,COOLUM BEACH,QLD,4573
30864,COOMBABAH,QLD,4216
30865,COOMERA,QLD,4209
30866,COOMINGLAH,QLD,4630
30867,COOMINGLAH FOREST,QLD,4630
30868,COOMINYA,QLD,4311
30869,COOMOO,QLD,4702
30870,COOMRITH,QLD,4422
30871,COOMRITH,QLD,4423
30872,COONAMBULA,QLD,4626
30873,COONARR,QLD,4670
30874,COONDOO,QLD,4570
30875,COONGOOLA,QLD,4490
30876,COOPERS PLAINS,QLD,4108
30877,COORADA,QLD,4420
30878,COORAN,QLD,4569
30879,COORANGA,QLD,4408
30880,COORANGA NORTH,QLD,4408
30881,COOROIBAH,QLD,4565
30882,COOROO LANDS,QLD,4860
30883,COOROOMAN,QLD,4702
30884,COOROY,QLD,4563
30885,COOROY MOUNTAIN,QLD,4563
30886,COORPAROO,QLD,4151
30887,COORPAROO BC,QLD,4151
30888,COORPAROO DC,QLD,4151
30889,COORUMBA,QLD,4860
30890,COORUMBENE,QLD,4702
30891,COOTHARABA,QLD,4565
30892,COOWONGA,QLD,4702
30893,COOYA BEACH,QLD,4873
30894,COOYAR,QLD,4402
30895,COPPABELLA,QLD,4741
30896,COQUETTE POINT,QLD,4860
30897,CORAL COVE,QLD,4670
30898,CORAL SEA,QLD,4740
30899,CORALIE,QLD,4871
30900,CORBOULD PARK,QLD,4551
30901,CORDALBA,QLD,4660
30902,CORDELIA,QLD,4850
30903,CORELLA,QLD,4570
30904,CORFIELD,QLD,4733
30905,CORINDA,QLD,4075
30906,CORINGA,QLD,4621
30907,CORNDALE,QLD,4610
30908,CORNUBIA,QLD,4130
30909,CORNWALL,QLD,4455
30910,CORYMBIA,QLD,4513
30911,COSGROVE,QLD,4818
30912,COTHERSTONE,QLD,4723
30913,COTSWOLD HILLS,QLD,4350
30914,COTTON TREE,QLD,4558
30915,COTTONVALE,QLD,4375
30916,COULSON,QLD,4310
30917,COVERTY,QLD,4613
30918,COW BAY,QLD,4873
30919,COWAN COWAN,QLD,4025
30920,COWLEY,QLD,4871
30921,COWLEY BEACH,QLD,4871
30922,COWLEY CREEK,QLD,4871
30923,CRACOW,QLD,4719
30924,CRAIGLIE,QLD,4877
30925,CRAIGNISH,QLD,4655
30926,CRAIGSLEA,QLD,4032
30927,CRANBROOK,QLD,4814
30928,CRANLEY,QLD,4350
30929,CRAWFORD,QLD,4610
30930,CREDITON,QLD,4757
30931,CREMORNE,QLD,4740
30932,CRESSBROOK,QLD,4313
30933,CRESSBROOK CREEK,QLD,4355
30934,CRESTMEAD,QLD,4132
30935,CRESTMEAD DC,QLD,4132
30936,CRIMEA,QLD,4816
30937,CRINUM,QLD,4723
30938,CROFTBY,QLD,4310
30939,CROHAMHURST,QLD,4519
30940,CROMARTY,QLD,4809
30941,CROSSDALE,QLD,4312
30942,CROSSROADS,QLD,4413
30943,CROWLEY VALE,QLD,4342
30944,CROWNTHORPE,QLD,4605
30945,CROWS NEST,QLD,4355
30946,CROYDON,QLD,4871
30947,CRYNA,QLD,4285
30948,CRYSTAL BROOK,QLD,4800
30949,CRYSTAL CREEK,QLD,4816
30950,CRYSTAL WATERS,QLD,4552
30951,CRYSTALBROOK,QLD,4871
30952,CULLINANE,QLD,4860
30953,CUNGULLA,QLD,4816
30954,CUNNAMULLA,QLD,4490
30955,CUNNINGHAM,QLD,4370
30956,CURRA,QLD,4570
30957,CURRAJAH,QLD,4871
30958,CURRAJONG,QLD,4812
30959,CURRAMORE,QLD,4552
30960,CURRIGEE,QLD,4216
30961,CURRIMUNDI,QLD,4551
30962,CURRUMBIN,QLD,4223
30963,CURRUMBIN DC,QLD,4223
30964,CURRUMBIN VALLEY,QLD,4223
